_id,alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
6051b444ed43600644645647,9.5,0.052,0.25,0.997,5.9,30,3.24,6,11.3,0.44,165,0.25
6051b444ed43600644645648,9.4,0.24,0.32,0.9948,6.4,61,3.12,5,4.5,0.48,174,0.27
6051b444ed43600644645649,11.2,0.052,0.31,0.9923,8.1,50,3.03,5,1.7,0.42,183,0.46
6051b444ed4360064464564a,9,0.051,0.26,0.9976,6.2,54,3.25,5,13.2,0.46,201,0.36
6051b444ed4360064464564b,10.7,0.043,0.35,0.9938,6.8,21,3.3,7,5.5,0.53,114,0.22
6051b444ed4360064464564c,9,0.29,0.3,0.9984,6.8,22,3.08,4,13,0.67,193,0.67
6051b444ed4360064464564d,9.1,0.044,0.3,0.9972,7.2,61,3.14,6,10.7,0.5,222,0.28
6051b444ed4360064464564e,10.8,0.039,0.37,0.9922,6.7,34,3.26,7,2,0.6,125,0.17
6051b444ed4360064464564f,10.1,0.043,0.34,0.9935,6.9,25,3.31,4,1.9,0.6,136,0.2
6051b444ed43600644645650,9.9,0.037,0.16,0.9944,6.1,36,3.17,6,6.4,0.62,198,0.36
6051b444ed43600644645651,9.8,0.036,0.16,0.9942,6,36,3.17,5,6.3,0.62,191,0.36
6051b444ed43600644645652,9.8,0.036,0.14,0.9944,5.9,34,3.17,5,6.3,0.63,185,0.37
6051b444ed43600644645653,9.5,0.041,0.58,0.9997,7.6,51,3.16,6,17.5,0.66,225,0.29
6051b444ed43600644645654,9.5,0.047,0.28,0.9977,6.3,49,3.23,5,14.7,0.46,198,0.34
6051b444ed43600644645655,11.1,0.022,0.34,0.9912,6.7,22,3.23,6,1,0.57,94,0.19
6051b444ed43600644645656,9.5,0.039,0.51,0.9982,7.5,62,3.06,5,14.8,0.6,204,0.31
6051b444ed43600644645657,9.5,0.039,0.51,0.9982,7.5,62,3.06,5,14.8,0.6,204,0.31
6051b444ed43600644645658,9.4,0.042,0.48,0.9983,7.4,62,3.06,5,14.2,0.59,204,0.31
6051b444ed43600644645659,9.7,0.042,0.7,0.998,8.4,29,3.06,5,13.1,0.64,197,0.4
6051b444ed4360064464565a,13.9,0.03,0.22,0.9894,5.9,19,3.41,7,2.4,0.78,135,0.34
6051b444ed4360064464565b,10.1,0.042,0.18,0.9927,6.6,20,3.22,4,1.2,0.45,84,0.38
6051b444ed4360064464565c,10.5,0.038,0.28,0.9917,6.4,30,3.12,6,1.1,0.42,110,0.33
6051b444ed4360064464565d,12.6,0.037,0.26,0.9904,5.6,18,3.42,6,3.6,0.5,115,0.25
6051b444ed4360064464565e,10.9,0.032,0.46,0.993,8.6,13,2.89,5,6.1,0.34,41,0.27
6051b444ed4360064464565f,10,0.041,0.21,0.9941,6.2,50,3.15,5,6.3,0.6,218,0.31
6051b444ed43600644645660,11.2,0.046,0.45,0.9943,7.2,57,3.13,6,4.4,0.62,166,0.18
6051b444ed43600644645661,10,0.05,0.44,0.99855,7.7,44,3.11,6,13.9,0.48,130,0.2
6051b444ed43600644645662,9.2,0.044,0.21,0.99345,6.2,13,3.14,5,1,0.46,98,0.47
6051b444ed43600644645663,9.5,0.046,0.24,0.998,6.1,51,3.35,5,12.1,0.45,172,0.25
6051b444ed43600644645664,12.3,0.035,0.43,0.9916,8.2,31,3.1,6,1.6,0.5,128,0.27
6051b444ed43600644645665,12.3,0.035,0.43,0.9916,8.2,31,3.1,6,1.6,0.5,128,0.27
6051b444ed43600644645666,10,0.04,0.39,0.99475,6.4,57,3.32,5,7.5,0.43,213,0.31
6051b444ed43600644645667,10.8,0.038,0.26,0.99325,6,39,3.41,6,2.7,0.5,187,0.39
6051b444ed43600644645668,10.5,0.038,0.27,0.9933,6.2,41,3.49,7,1.7,0.71,150,0.21
6051b444ed43600644645669,9.2,0.048,0.31,0.9969,7.7,22,3.06,6,9.2,0.61,221,0.42
6051b444ed4360064464566a,9.1,0.042,0.41,1.0002,7,34,2.96,5,18.75,0.5,157,0.27
6051b444ed4360064464566b,10.5,0.038,0.27,0.9933,6.2,41,3.49,7,1.7,0.71,150,0.21
6051b444ed4360064464566c,10.2,0.042,0.5,0.9937,7.4,35,3.45,7,1.8,0.5,127,0.29
6051b444ed4360064464566d,8.9,0.053,0.44,0.99685,6.6,62,3.02,5,9,0.45,178,0.29
6051b444ed4360064464566e,10.4,0.046,0.44,0.99455,6,15,3.5,5,1.5,0.52,182,0.3
6051b444ed4360064464566f,11.7,0.032,0.34,0.9917,6.9,23,3.37,6,1.6,0.47,128,0.31
6051b444ed43600644645670,12.4,0.02,0.31,0.99035,6.6,29,3.26,8,1.3,0.44,89,0.33
6051b444ed43600644645671,10.9,0.028,0.4,0.9914,7.8,23,3.14,7,1.8,0.39,122,0.3
6051b444ed43600644645672,10.2,0.041,0.21,0.99225,6.4,35,3.15,5,1.2,0.46,136,0.39
6051b444ed43600644645673,11.7,0.038,0.31,0.99155,6.4,41,3.37,7,2.8,0.66,114,0.24
6051b444ed43600644645674,9.4,0.057,0.34,0.9954,7,19,2.99,5,8,0.59,101,0.21
6051b444ed43600644645675,10.5,0.043,0.31,0.99455,6.4,42,3.35,5,5.3,0.47,157,0.16
6051b444ed43600644645676,9.4,0.185,0.27,0.9924,6,12,3.12,5,0.8,0.62,188,0.33
6051b444ed43600644645677,10.4,0.042,0.33,0.99695,6.5,25,3.35,6,13.8,0.56,139,0.23
6051b444ed43600644645678,9.5,0.044,0.48,0.99655,6.2,78,3.25,6,10,0.47,240,0.25
6051b444ed43600644645679,11.1,0.022,0.45,0.9934,8.8,14,3.01,7,6,0.33,49,0.28
6051b444ed4360064464567a,9.1,0.052,0.3,0.998,6.6,40,3.02,6,14.4,0.5,183,0.25
6051b444ed4360064464567b,9.2,0.04,0.25,0.9971,6.9,28,3.28,5,9.8,0.61,191,0.38
6051b444ed4360064464567c,9.6,0.038,0.3,0.9948,6.4,15,3.14,6,5.5,0.49,129,0.25
6051b444ed4360064464567d,9.1,0.052,0.3,0.998,6.6,40,3.02,6,14.4,0.5,183,0.25
6051b444ed4360064464567e,9.2,0.04,0.25,0.9971,6.9,28,3.28,5,9.8,0.61,191,0.38
6051b444ed4360064464567f,10.8,0.021,0.31,0.99215,7.1,40,3.17,7,3.8,0.39,142,0.21
6051b444ed43600644645680,9.6,0.038,0.3,0.9948,6.4,15,3.14,6,5.5,0.49,129,0.25
6051b444ed43600644645681,12.6,0.022,0.4,0.9915,6.9,5,3.31,3,4.6,0.37,19,0.39
6051b444ed43600644645682,11,0.031,0.3,0.99115,5.8,21,3.44,6,1.5,0.55,57,0.2
6051b444ed43600644645683,10.2,0.03,0.37,0.9932,7,26,3.28,6,2,0.61,136,0.2
6051b444ed43600644645684,9.4,0.034,0.25,0.9977,5.9,38,3.33,5,12.5,0.43,152,0.26
6051b444ed43600644645685,10,0.041,0.27,0.99535,7.4,24,3.17,5,7.5,0.43,160,0.38
6051b444ed43600644645686,12.2,0.022,1.66,0.99165,7.4,34,3.26,6,2.1,0.55,113,0.2
6051b444ed43600644645687,10.5,0.033,0.34,0.9953,7,31,3.22,6,8.5,0.56,253,0.21
6051b444ed43600644645688,11.5,0.024,0.4,0.9928,7.2,56,3.04,6,7.6,0.32,177,0.29
6051b444ed43600644645689,9.8,0.049,0.38,0.9958,6.9,44,3.3,6,8.1,0.54,176,0.18
6051b444ed4360064464568a,11.4,0.025,0.42,0.9928,7.3,51,3.04,6,7.35,0.32,175,0.3
6051b444ed4360064464568b,11.5,0.024,0.4,0.9928,7.2,56,3.04,6,7.6,0.32,177,0.29
6051b444ed4360064464568c,10.2,0.036,0.5,0.9964,6.9,78,3.15,6,10,0.55,167,0.2
6051b444ed4360064464568d,9.4,0.038,0.42,0.9987,6.7,83,3.16,6,14,0.5,160,0.2
6051b444ed4360064464568e,10.5,0.033,0.34,0.9953,7,31,3.22,6,8.5,0.56,253,0.21
6051b444ed4360064464568f,9.1,0.11,0.47,0.9932,5.9,14,3.09,5,2.2,0.5,138,0.35
6051b444ed43600644645690,12.2,0.032,0.44,0.9907,7.1,32,3.25,7,1.8,0.48,107,0.28
6051b444ed43600644645691,9.5,0.056,0.28,0.99755,5.8,45,3.42,5,11.1,0.43,175,0.25
6051b444ed43600644645692,9.3,0.051,0.37,0.99935,6.8,68,3.4,6,15.2,0.85,178,0.22
6051b444ed43600644645693,9.8,0.051,0.4,0.9932,7.1,55,3.3,7,1.2,0.96,136,0.14
6051b444ed43600644645694,9.8,0.047,0.4,0.9932,7.1,54,3.3,7,1.2,0.97,134,0.13
6051b444ed43600644645695,9.8,0.049,0.38,0.9958,6.9,44,3.3,6,8.1,0.54,176,0.18
6051b444ed43600644645696,9.8,0.05,0.38,0.99585,7,42,3.3,6,8.1,0.54,173,0.2
6051b444ed43600644645697,8.7,0.057,0.49,1.00055,6.8,55,3,5,19.3,0.56,247,0.24
6051b444ed43600644645698,10.2,0.039,0.04,0.9985,5,38,3.37,6,18.6,0.57,128,0.44
6051b444ed43600644645699,9.5,0.042,0.28,0.99505,6.3,36,3.22,6,5,0.69,168,0.3
6051b444ed4360064464569a,11,0.05,0.42,0.992,7.2,35,2.94,6,1.6,0.46,135,0.27
6051b444ed4360064464569b,9.2,0.078,0.63,0.9988,6.7,81,3.08,5,13.4,0.44,238,0.5
6051b444ed4360064464569c,10.9,0.028,0.36,0.99175,6.8,7,3.21,6,1.6,0.6,46,0.2
6051b444ed4360064464569d,9.3,0.043,0.34,0.9962,6.7,41,3.42,7,8.8,0.4,113,0.11
6051b444ed4360064464569e,9.3,0.043,0.34,0.9962,6.7,41,3.42,7,8.8,0.4,113,0.11
6051b444ed4360064464569f,9.8,0.045,0.31,0.9942,6.8,29,3.41,7,5.2,0.46,120,0.12
6051b444ed436006446456a0,9.3,0.13,0.57,0.9927,6.6,58,3.12,7,1.1,0.39,140,0.16
6051b444ed436006446456a1,9.3,0.135,0.6,0.9927,6.6,61,3.12,7,1.1,0.39,144,0.21
6051b444ed436006446456a2,9.4,0.039,0.3,0.99985,6.1,49,3.4,5,16.7,0.45,172,0.27
6051b444ed436006446456a3,10.4,0.035,0.45,0.997,9.1,28,3.2,9,10.6,0.46,124,0.27
6051b444ed436006446456a4,12.1,0.115,0.48,0.9918,6.4,29,3.24,6,2.2,0.58,104,0.225
6051b444ed436006446456a5,11,0.039,0.45,0.99215,8.3,18,3.02,6,1.5,0.56,98,0.14
6051b444ed436006446456a6,9,0.052,0.19,0.99865,7.2,47,3.12,5,13.7,0.53,197,0.23
6051b444ed436006446456a7,9.5,0.053,0.37,0.9992,6.9,59,3.37,7,15,0.82,178,0.22
6051b444ed436006446456a8,8.8,0.053,0.44,1.0006,8.1,43,3.28,8,14.1,0.75,145,0.17
6051b444ed436006446456a9,11.2,0.042,0,0.99135,6,7,3.37,4,1.4,0.38,55,0.395
6051b444ed436006446456aa,9.3,0.056,0.22,0.99715,7.8,44,3.08,6,9.5,0.61,213,0.29
6051b444ed436006446456ab,9.5,0.053,0.37,0.9992,6.9,59,3.37,7,15,0.82,178,0.22
6051b444ed436006446456ac,8.8,0.053,0.44,1.0006,8.1,43,3.28,8,14.1,0.75,145,0.17
6051b444ed436006446456ad,9,0.052,0.19,0.99865,7.2,47,3.12,5,13.7,0.53,197,0.23
6051b444ed436006446456ae,9.3,0.039,0.27,0.99815,7.6,31,3.27,6,10.6,0.3,119,0.3
6051b444ed436006446456af,9.2,0.04,0.28,0.99815,7.7,31,3.27,6,11,0.29,117,0.34
6051b444ed436006446456b0,9.2,0.04,0.28,0.99815,7.7,31,3.27,6,11,0.29,117,0.34
6051b444ed436006446456b1,10,0.037,0.16,0.9949,5.8,26,3.46,7,7,0.45,116,0.34
6051b444ed436006446456b2,9.3,0.039,0.27,0.99815,7.6,31,3.27,6,10.6,0.3,119,0.3
6051b444ed436006446456b3,9.2,0.04,0.28,0.99815,7.7,31,3.27,6,11,0.29,117,0.34
6051b444ed436006446456b4,10.9,0.033,0.3,0.99225,5.9,28,3.39,7,2,0.69,92,0.24
6051b444ed436006446456b5,10,0.046,0.08,0.99445,6.4,34,3.1,5,4.9,0.56,144,0.46
6051b444ed436006446456b6,10.9,0.033,0.3,0.99225,5.9,28,3.39,7,2,0.69,92,0.24
6051b444ed436006446456b7,9.3,0.049,0.27,0.99335,7.4,38,3.03,5,1.4,0.52,173,0.32
6051b444ed436006446456b8,9,0.05,0.26,0.99625,7.2,37,3.09,5,7.3,0.43,157,0.31
6051b444ed436006446456b9,9.2,0.054,0.23,0.9971,7.8,42,3.02,6,8.8,0.58,215,0.42
6051b444ed436006446456ba,9.6,0.046,0.33,0.9983,6.9,47,3.28,6,12.5,0.77,153,0.24
6051b444ed436006446456bb,9.4,0.041,0.24,0.99445,5.4,30,3.42,6,4.8,0.4,113,0.18
6051b444ed436006446456bc,11.1,0.036,0.31,0.99085,6,14,3.34,8,1.4,0.58,75,0.18
6051b444ed436006446456bd,8.9,0.036,0.58,0.9977,7.8,44,3.06,6,11.2,0.41,161,0.27
6051b444ed436006446456be,9.3,0.048,0.49,0.9953,6,61,3.19,5,6.8,0.47,222,0.28
6051b444ed436006446456bf,9.3,0.044,0.35,0.99775,6.8,57,3.07,5,11.6,0.53,220,0.39
6051b444ed436006446456c0,9.8,0.039,0.31,0.99795,6.6,46,3.41,7,11.4,0.44,165,0.21
6051b444ed436006446456c1,9.8,0.032,0.34,0.99505,7.3,24,3.22,6,6.6,0.46,112,0.32
6051b444ed436006446456c2,8.9,0.036,0.58,0.9977,7.8,44,3.06,6,11.2,0.41,161,0.27
6051b444ed436006446456c3,9.6,0.046,0.26,0.9975,6.4,57,3.17,5,13.2,0.41,205,0.31
6051b444ed436006446456c4,9.6,0.046,0.26,0.99745,6.2,55,3.16,6,13.1,0.41,204,0.29
6051b444ed436006446456c5,9,0.046,0.17,0.9976,6,65,3.15,6,12,0.38,246,0.39
6051b444ed436006446456c6,9.5,0.046,0.26,0.99775,6.2,57,3.17,6,13.4,0.43,206,0.3
6051b444ed436006446456c7,9.3,0.048,0.49,0.9953,6,61,3.19,5,6.8,0.47,222,0.28
6051b444ed436006446456c8,9.2,0.063,0.05,0.9932,6,17,3.21,6,1.5,0.56,120,0.41
6051b444ed436006446456c9,9.1,0.055,0.28,0.99405,6.4,9,3.42,7,1.1,0.5,160,0.35
6051b444ed436006446456ca,9.5,0.045,0.32,1,6.5,44,3.38,6,16.5,0.46,166,0.26
6051b444ed436006446456cb,10.5,0.072,0.24,0.99785,7.9,44,3.03,6,15.6,0.59,229,0.35
6051b444ed436006446456cc,9,0.04,0.17,0.9939,6.2,24,3.01,5,2.8,0.46,125,0.3
6051b444ed436006446456cd,11.7,0.036,0.42,0.9939,8.4,7,3.16,5,5.1,0.52,77,0.18
6051b444ed436006446456ce,9.1,0.034,0.22,0.99675,6.6,27,3.2,5,8.9,0.51,133,0.56
6051b444ed436006446456cf,9,0.04,0.17,0.9939,6.2,24,3.01,5,2.8,0.46,125,0.3
6051b444ed436006446456d0,9.1,0.034,0.22,0.99675,6.6,27,3.2,5,8.9,0.51,133,0.56
6051b444ed436006446456d1,12.4,0.021,0.29,0.98965,6.6,24,3.41,9,1.6,0.61,85,0.36
6051b444ed436006446456d2,9.2,0.071,0.2,0.9971,7.3,28,2.96,6,10.2,0.58,212,0.655
6051b444ed436006446456d3,9.4,0.053,0.21,0.99445,6.8,34,3.3,5,5.4,0.43,104,0.18
6051b444ed436006446456d4,9.6,0.047,0.23,0.9945,6.7,36,3.34,6,6.2,0.43,117,0.19
6051b444ed436006446456d5,11.7,0.036,0.42,0.9939,8.4,7,3.16,5,5.1,0.52,77,0.18
6051b444ed436006446456d6,9.8,0.042,0.37,0.9958,7,36,3.26,6,7.2,0.56,167,0.21
6051b444ed436006446456d7,10.2,0.046,0.38,0.9956,6.8,24,3.33,6,8.1,0.59,155,0.25
6051b444ed436006446456d8,12.5,0.031,0.36,0.99055,7.4,27,3.28,9,2,0.48,139,0.24
6051b444ed436006446456d9,10.9,0.044,0.36,0.9959,7.1,20,3.16,7,10.7,0.44,90,0.16
6051b444ed436006446456da,11,0.043,0.36,0.9925,7.1,21,3.16,7,1.2,0.42,90,0.16
6051b444ed436006446456db,10.5,0.06,0.31,0.9963,7.3,34,3.72,6,1.7,0.69,110,0.205
6051b444ed436006446456dc,11.5,0.037,0.4,0.9935,7.4,34,3.05,4,5.5,0.62,161,0.17
6051b444ed436006446456dd,12.8,0.044,0.34,0.99105,7.3,34,3.36,8,2.7,0.53,108,0.3
6051b444ed436006446456de,12.2,0.035,0.34,0.99045,6.9,27,3.18,6,1.3,0.44,82,0.25
6051b444ed436006446456df,10.5,0.06,0.31,0.9963,7.3,34,3.72,6,1.7,0.69,110,0.205
6051b444ed436006446456e0,12.8,0.04,0.34,0.99155,7.5,34,3.14,8,4.3,0.45,108,0.42
6051b444ed436006446456e1,11.9,0.034,0.36,0.99085,7.3,30,3.25,8,2.1,0.4,177,0.25
6051b444ed436006446456e2,11.9,0.034,0.36,0.99085,7.3,30,3.25,8,2.1,0.4,177,0.25
6051b444ed436006446456e3,11.9,0.034,0.36,0.99085,7.3,30,3.25,8,2.1,0.4,177,0.25
6051b444ed436006446456e4,12,0.034,0.35,0.9924,7.5,12,3.16,7,6,0.39,126,0.34
6051b444ed436006446456e5,12,0.036,0.35,0.9924,7.6,12,3.16,7,6.3,0.39,126,0.33
6051b444ed436006446456e6,8.8,0.044,0.32,0.99975,8.7,35,3.12,7,13.4,0.47,169,0.23
6051b444ed436006446456e7,8.8,0.044,0.32,0.99975,8.7,35,3.12,7,13.4,0.47,169,0.23
6051b444ed436006446456e8,10.8,0.036,0.35,0.99315,6.9,33,3.21,7,1.7,0.54,101,0.19
6051b444ed436006446456e9,11,0.034,0.29,0.9917,7.3,29,3.3,8,1.6,0.5,118,0.21
6051b444ed436006446456ea,11,0.034,0.29,0.9917,7.3,29,3.3,8,1.6,0.5,118,0.21
6051b444ed436006446456eb,9.3,0.035,0.37,0.99845,6.6,62,3.02,5,15.4,0.4,153,0.22
6051b444ed436006446456ec,10.8,0.026,0.27,0.9921,9.2,17,3.08,5,1.2,0.39,73,0.34
6051b444ed436006446456ed,8.8,0.044,0.32,0.99975,8.7,35,3.12,7,13.4,0.47,169,0.23
6051b444ed436006446456ee,11.5,0.03,0.24,0.9909,6,30,3.31,6,1.8,0.47,105,0.2
6051b444ed436006446456ef,10.8,0.036,0.35,0.99315,6.9,33,3.21,7,1.7,0.54,101,0.19
6051b444ed436006446456f0,9.4,0.042,0.49,0.99855,8.2,58,3.1,5,13.6,0.54,166,0.38
6051b444ed436006446456f1,9.5,0.036,0.36,0.9934,6.9,40,3.27,7,1.3,0.95,117,0.18
6051b444ed436006446456f2,8.6,0.039,0.58,0.9978,7.7,41,3.06,5,11.1,0.49,151,0.34
6051b444ed436006446456f3,9.5,0.036,0.36,0.9934,6.9,40,3.27,7,1.3,0.95,117,0.18
6051b444ed436006446456f4,10.3,0.038,0.35,0.9949,7.4,30,3.49,7,2.1,0.77,116,0.2
6051b444ed436006446456f5,9.4,0.042,0.49,0.99855,8.2,58,3.1,5,13.6,0.54,166,0.38
6051b444ed436006446456f6,9.4,0.042,0.48,0.9986,8.2,59,3.1,5,13.7,0.52,169,0.4
6051b444ed436006446456f7,10,0.038,0.39,0.99725,6.7,60,3.17,7,10.2,0.54,149,0.22
6051b444ed436006446456f8,9.4,0.17,0.3,0.9946,6.6,60,3.18,5,4.8,0.47,166,0.3
6051b444ed436006446456f9,10.4,0.03,0.35,0.99255,8.1,38,3.22,8,1.7,0.63,103,0.27
6051b444ed436006446456fa,9.1,0.041,0.42,0.9996,7.3,57,3.29,7,14.2,0.75,182,0.25
6051b444ed436006446456fb,9.9,0.028,0,0.9939,4.8,33,3.36,6,6.5,0.61,163,0.34
6051b444ed436006446456fc,12.1,0.029,0.33,0.99,6.2,24,3.24,6,1.7,0.5,111,0.28
6051b444ed436006446456fd,9.9,0.028,0,0.9937,4.8,34,3.35,5,6.5,0.61,163,0.33
6051b444ed436006446456fe,12.5,0.021,0.33,0.9886,6.1,26,3.12,6,2.2,0.3,117,0.27
6051b444ed436006446456ff,9.5,0.036,0.36,0.9934,6.9,40,3.27,7,1.3,0.95,117,0.18
6051b444ed43600644645700,8.5,0.042,0.46,1,7.8,41,3.24,8,12.6,0.76,143,0.18
6051b444ed43600644645701,9,0.04,0.42,0.9994,7.3,49,3.28,7,14.4,0.82,173,0.28
6051b444ed43600644645702,10.1,0.037,0.29,0.9926,7.3,37,3.19,6,1.2,0.7,97,0.24
6051b444ed43600644645703,9.4,0.08,0.65,0.9956,6,11,3.04,5,9.7,0.48,159,0.45
6051b444ed43600644645704,8.6,0.039,0.58,0.9978,7.7,41,3.06,5,11.1,0.49,151,0.34
6051b444ed43600644645705,10.7,0.03,0.21,0.9915,6.3,24,3.06,6,4,0.34,125,0.26
6051b444ed43600644645706,9.6,0.037,0.47,0.9939,10.3,5,2.89,3,1.4,0.28,33,0.17
6051b444ed43600644645707,10.1,0.029,0.29,0.9932,7.7,10,3.35,5,1.3,0.39,64,0.15
6051b444ed43600644645708,10,0.037,0.32,0.993,7.1,28,3.2,7,2.2,0.57,141,0.21
6051b444ed43600644645709,12.7,0.018,0.34,0.9898,6.9,57,3.28,9,4.2,0.36,119,0.36
6051b444ed4360064464570a,10.2,0.119,0.34,0.9921,6,33,3.19,6,1.6,0.38,104,0.28
6051b444ed4360064464570b,8.9,0.126,0.54,0.9932,6.2,37,3.23,6,1.4,0.37,110,0.16
6051b444ed4360064464570c,11.9,0.037,0.36,0.9919,6.9,18,3.41,8,2.2,0.82,111,0.12
6051b444ed4360064464570d,10,0.037,0.32,0.993,7.1,28,3.2,7,2.2,0.57,141,0.21
6051b444ed4360064464570e,9.9,0.04,0.44,0.9953,8.8,9,3.19,6,1.9,0.48,121,0.36
6051b444ed4360064464570f,11.5,0.022,0.43,0.9928,7.4,22,3.13,6,6,0.55,125,0.26
6051b444ed43600644645710,11.5,0.022,0.43,0.9928,7.4,22,3.13,6,6,0.55,125,0.26
6051b444ed43600644645711,9.8,0.035,0.29,0.9976,6.8,38,3.35,6,12.2,0.52,236,0.23
6051b444ed43600644645712,12.2,0.024,0.27,0.9906,6.1,20,3.4,7,2.6,0.67,105,0.34
6051b444ed43600644645713,11.4,0.04,0.31,0.9918,7.3,39,3.19,6,1.6,0.51,173,0.26
6051b444ed43600644645714,11,0.044,0.32,0.99185,6.5,34,3.37,7,2,0.68,90,0.3
6051b444ed43600644645715,11.4,0.04,0.31,0.9918,7.3,39,3.19,6,1.6,0.51,173,0.26
6051b444ed43600644645716,11,0.044,0.32,0.99185,6.5,34,3.37,7,2,0.68,90,0.3
6051b444ed43600644645717,9.9,0.046,0,0.994,5,43,3.3,6,6.4,0.63,166,0.31
6051b444ed43600644645718,11,0.031,0.18,0.9908,5.8,40,3.42,7,1.2,0.4,114,0.26
6051b444ed43600644645719,9.4,0.036,0.3,0.9928,5.9,38,3.58,5,1,0.48,114,0.26
6051b444ed4360064464571a,12.2,0.037,0.29,0.9896,7,33,3.12,7,1.4,0.36,128,0.31
6051b444ed4360064464571b,11,0.031,0.18,0.9908,5.8,40,3.42,7,1.2,0.4,114,0.26
6051b444ed4360064464571c,10.3,0.043,0.39,0.9918,5.6,17,3.23,6,1.1,0.53,67,0.19
6051b444ed4360064464571d,10.5,0.047,0.28,0.9952,6.8,52,3.22,6,8.7,0.53,242,0.18
6051b444ed4360064464571e,10.5,0.044,0.26,0.9923,7,12,3.08,6,1.6,0.46,87,0.29
6051b444ed4360064464571f,10.9,0.039,0.29,0.9915,6.6,13,3.05,6,1.4,0.49,67,0.26
6051b444ed43600644645720,10.5,0.047,0.28,0.9952,6.8,52,3.22,6,8.5,0.53,242,0.18
6051b444ed43600644645721,11,0.052,0.38,0.9947,6.6,30,3.32,7,7.9,0.56,145,0.2
6051b444ed43600644645722,9.7,0.046,0.29,0.9983,8,26,3.25,6,13.2,0.37,113,0.29
6051b444ed43600644645723,8.9,0.048,0.35,0.9975,6.1,63,3.08,5,12.8,0.4,229,0.28
6051b444ed43600644645724,9.6,0.047,0.3,0.995,5.9,60,3.2,6,7.7,0.39,206,0.31
6051b444ed43600644645725,8.8,0.056,0.28,0.9944,6.9,49,3.02,8,2.4,0.47,159,0.21
6051b444ed43600644645726,11.1,0.047,0.42,0.994,8.4,9,3.06,4,1.6,0.65,101,0.19
6051b444ed43600644645727,10.3,0.048,0.45,0.9944,8.3,8,3.08,4,1.3,0.61,72,0.27
6051b444ed43600644645728,12.2,0.036,0.39,0.9908,7.1,30,3.28,8,2.1,0.43,124,0.25
6051b444ed43600644645729,9.8,0.054,0.37,0.99795,8,23,3.32,4,9.6,0.47,159,0.23
6051b444ed4360064464572a,8.8,0.049,0.31,0.9985,7.5,46,3.08,5,13,0.53,217,0.24
6051b444ed4360064464572b,9.9,0.04,0.2,0.99425,6.3,24,3.15,5,5.8,0.63,144,0.33
6051b444ed4360064464572c,9.9,0.042,0.19,0.99425,6.2,22,3.15,5,5.6,0.63,143,0.33
6051b444ed4360064464572d,9.9,0.041,0.19,0.9943,6.3,22,3.15,5,5.8,0.63,145,0.34
6051b444ed4360064464572e,9.2,0.038,0.05,0.9924,5.8,11,3.36,5,0.8,0.35,30,0.29
6051b444ed4360064464572f,9.5,0.05,0.26,0.9946,8,11.5,3.24,4,1.2,0.37,88,0.32
6051b444ed43600644645730,9.2,0.038,0.05,0.9924,5.6,11,3.36,5,0.8,0.35,30,0.29
6051b444ed43600644645731,10.3,0.042,0.39,0.995,7.4,36,3.36,7,4.7,0.56,137,0.13
6051b444ed43600644645732,11,0.037,0.32,0.9919,7.7,23,2.93,6,1.6,0.33,124,0.3
6051b444ed43600644645733,11.9,0.031,0.34,0.99,7,27,3.06,6,1.4,0.39,107,0.24
6051b444ed43600644645734,10.2,0.04,0.4,0.9923,8.6,20,2.94,7,1.1,0.32,107,0.18
6051b444ed43600644645735,9.4,0.057,0.32,0.9956,7,59,3.55,7,4.6,0.44,144,0.11
6051b444ed43600644645736,8.9,0.036,0.62,0.9978,7.7,56,3.13,6,10.6,0.44,153,0.32
6051b444ed43600644645737,8.9,0.036,0.62,0.9978,7.7,56,3.13,6,10.6,0.44,153,0.32
6051b444ed43600644645738,10,0.044,0.27,0.9967,6.5,69,3.17,6,12.9,0.43,215,0.26
6051b444ed43600644645739,10.7,0.044,0.41,0.9934,7.9,50,3.45,8,2,0.49,152,0.28
6051b444ed4360064464573a,9.8,0.047,0.23,0.9936,6.3,13,3.28,5,2.9,0.43,100,0.27
6051b444ed4360064464573b,9.3,0.042,0.1,0.9932,5.4,26,3.36,5,2.8,0.38,80,0.595
6051b444ed4360064464573c,9.5,0.057,0.33,0.9934,6.7,52,3.02,7,2.9,0.48,173,0.25
6051b444ed4360064464573d,10,0.055,0.35,0.998,6.5,47,3.58,5,12,0.47,179,0.25
6051b444ed4360064464573e,9,0.044,0.58,0.9978,6.1,42,3.15,5,15,0.51,115,0.36
6051b444ed4360064464573f,11.9,0.017,0.52,0.9929,7.7,21,3.14,7,5.9,0.4,84,0.17
6051b444ed43600644645740,8.9,0.033,0.43,0.9974,6.4,64,3.08,5,12.6,0.38,230,0.26
6051b444ed43600644645741,10,0.046,0.28,0.99685,6.5,80,3.18,6,12.5,0.41,225,0.26
6051b444ed43600644645742,9.6,0.037,0.33,0.99495,5.9,58,3.26,5,7.4,0.41,205,0.29
6051b444ed43600644645743,8.9,0.039,0.43,0.99745,6.2,64,3.08,5,13,0.38,233,0.28
6051b444ed43600644645744,8.9,0.041,0.44,0.99505,6.1,61,3.12,5,6.7,0.4,230,0.27
